

=== Predictions on test data ===

    inst#     actual  predicted error prediction
     2313        1:?   1:lncRNA       0.879 
     2314        1:?   1:lncRNA       0.879 
     2315        1:?   1:lncRNA       0.834 
     2316        1:?   1:lncRNA       0.879 
     2317        1:?   1:lncRNA       0.904 
     2318        1:?   1:lncRNA       0.834 
     2319        1:?   1:lncRNA       0.879 
     2320        1:?   1:lncRNA       0.879 
     2321        1:?   1:lncRNA       0.904 
     2322        1:?   1:lncRNA       0.904 
     2323        1:?   1:lncRNA       0.904 
     2324        1:?   1:lncRNA       0.904 
     2325        1:?   1:lncRNA       0.879 
     2326        1:?   1:lncRNA       0.904 
     2327        1:?   1:lncRNA       0.834 
     2328        1:?   1:lncRNA       0.879 
     2329        1:?   1:lncRNA       0.904 
     2330        1:?   1:lncRNA       0.879 
     2331        1:?   1:lncRNA       0.904 
     2332        1:?   1:lncRNA       0.904 
     2333        1:?   1:lncRNA       0.879 
     2334        1:?   1:lncRNA       0.834 
     2335        1:?   1:lncRNA       0.904 
     2336        1:?   1:lncRNA       0.879 
     2337        1:?   1:lncRNA       0.834 
     2338        1:?   1:lncRNA       0.879 
     2339        1:?   1:lncRNA       0.879 
     2340        1:?   1:lncRNA       0.879 
     2341        1:?   1:lncRNA       0.834 
     2342        1:?   1:lncRNA       0.879 
     2343        1:?   1:lncRNA       0.886 
     2344        1:?   1:lncRNA       0.886 
     2345        1:?   1:lncRNA       0.834 
     2346        1:?   1:lncRNA       0.879 
     2347        1:?   1:lncRNA       0.904 
     2348        1:?   1:lncRNA       0.879 
     2349        1:?   1:lncRNA       0.879 
     2350        1:?   1:lncRNA       0.879 
     2351        1:?   1:lncRNA       0.834 
     2352        1:?   1:lncRNA       0.879 
     2353        1:?   1:lncRNA       0.904 
     2354        1:?   1:lncRNA       0.904 
     2355        1:?   1:lncRNA       0.879 
     2356        1:?   1:lncRNA       0.904 
     2357        1:?   1:lncRNA       0.879 
     2358        1:?   1:lncRNA       0.879 
     2359        1:?   1:lncRNA       0.904 
     2360        1:?   1:lncRNA       0.879 
     2361        1:?   1:lncRNA       0.879 
     2362        1:?   1:lncRNA       0.834 
     2363        1:?   1:lncRNA       0.879 
     2364        1:?   1:lncRNA       0.879 
     2365        1:?   1:lncRNA       0.879 
     2366        1:?   1:lncRNA       0.904 
     2367        1:?   1:lncRNA       0.904 
     2368        1:?   1:lncRNA       0.879 
     2369        1:?   1:lncRNA       0.879 
     2370        1:?   1:lncRNA       0.904 
     2371        1:?   1:lncRNA       0.879 
     2372        1:?   1:lncRNA       0.834 
     2373        1:?   1:lncRNA       0.879 
     2374        1:?   1:lncRNA       0.879 
     2375        1:?   1:lncRNA       0.904 
     2376        1:?   1:lncRNA       0.879 
     2377        1:?   1:lncRNA       0.879 
     2378        1:?   1:lncRNA       0.834 
     2379        1:?   1:lncRNA       0.879 
     2380        1:?   1:lncRNA       0.834 
     2381        1:?   1:lncRNA       0.834 
     2382        1:?   1:lncRNA       0.834 
     2383        1:?   1:lncRNA       0.879 
     2384        1:?   1:lncRNA       0.834 
     2385        1:?   1:lncRNA       0.879 
     2386        1:?   1:lncRNA       0.886 
     2387        1:?   1:lncRNA       0.886 
     2388        1:?   1:lncRNA       0.834 
     2389        1:?   1:lncRNA       0.879 
     2390        1:?   1:lncRNA       0.904 
     2391        1:?   1:lncRNA       0.834 
     2392        1:?   1:lncRNA       0.834 
     2393        1:?   1:lncRNA       0.879 
     2394        1:?   1:lncRNA       0.834 
     2395        1:?   1:lncRNA       0.879 
     2396        1:?   1:lncRNA       0.879 
     2397        1:?   1:lncRNA       0.879 
     2398        1:?   1:lncRNA       0.904 
     2399        1:?   1:lncRNA       0.834 
     2400        1:?   1:lncRNA       0.904 
     2401        1:?   1:lncRNA       0.834 
     2402        1:?   1:lncRNA       0.879 
     2403        1:?   1:lncRNA       0.904 
     2404        1:?   1:lncRNA       0.834 
     2405        1:?   1:lncRNA       0.904 
     2406        1:?   1:lncRNA       0.886 
     2407        1:?   1:lncRNA       0.904 
     2408        1:?   1:lncRNA       0.879 
     2409        1:?   1:lncRNA       0.904 
     2410        1:?   1:lncRNA       0.904 
     2411        1:?   1:lncRNA       0.879 
     2412        1:?   1:lncRNA       0.879 
     2413        1:?   1:lncRNA       0.904 
     2414        1:?   1:lncRNA       0.904 
     2415        1:?   1:lncRNA       0.879 
     2416        1:?   1:lncRNA       0.904 
     2417        1:?   1:lncRNA       0.834 
     2418        1:?   1:lncRNA       0.834 
     2419        1:?   1:lncRNA       0.879 
     2420        1:?   1:lncRNA       0.834 
     2421        1:?   1:lncRNA       0.834 
     2422        1:?   1:lncRNA       0.879 
     2423        1:?   1:lncRNA       0.879 
     2424        1:?   1:lncRNA       0.879 
     2425        1:?   1:lncRNA       0.904 
     2426        1:?   1:lncRNA       0.904 
     2427        1:?   1:lncRNA       0.834 
     2428        1:?   1:lncRNA       0.904 
     2429        1:?   1:lncRNA       0.879 
     2430        1:?   1:lncRNA       0.834 
     2431        1:?   1:lncRNA       0.834 
     2432        1:?   1:lncRNA       0.834 
     2433        1:?   1:lncRNA       0.834 
     2434        1:?   1:lncRNA       0.904 
     2435        1:?   1:lncRNA       0.879 
     2436        1:?   1:lncRNA       0.834 
     2437        1:?   1:lncRNA       0.834 
     2438        1:?   1:lncRNA       0.904 
     2439        1:?   1:lncRNA       0.879 
     2440        1:?   1:lncRNA       0.904 
     2441        1:?   1:lncRNA       0.834 
     2442        1:?   1:lncRNA       0.879 
     2443        1:?   1:lncRNA       0.886 
     2444        1:?   1:lncRNA       0.834 
     2445        1:?   1:lncRNA       0.879 
     2446        1:?   1:lncRNA       0.879 
     2447        1:?   1:lncRNA       0.904 
     2448        1:?   1:lncRNA       0.904 
     2449        1:?   1:lncRNA       0.879 
     2450        1:?   1:lncRNA       0.879 
     2451        1:?   1:lncRNA       0.904 
     2452        1:?   1:lncRNA       0.834 
     2453        1:?   1:lncRNA       0.834 
     2454        1:?   1:lncRNA       0.879 
     2455        1:?   1:lncRNA       0.879 
     2456        1:?   1:lncRNA       0.879 
     2457        1:?   1:lncRNA       0.904 
     2458        1:?   1:lncRNA       0.834 
     2459        1:?   1:lncRNA       0.879 
     2460        1:?   1:lncRNA       0.879 
     2461        1:?   1:lncRNA       0.904 
     2462        1:?   1:lncRNA       0.904 
     2463        1:?   1:lncRNA       0.834 
     2464        1:?   1:lncRNA       0.879 
     2465        1:?   1:lncRNA       0.879 
     2466        1:?   1:lncRNA       0.879 
     2467        1:?   1:lncRNA       0.879 
     2468        1:?   1:lncRNA       0.879 
     2469        1:?   1:lncRNA       0.879 
     2470        1:?   1:lncRNA       0.879 
     2471        1:?   1:lncRNA       0.834 
     2472        1:?   1:lncRNA       0.834 
     2473        1:?   1:lncRNA       0.904 
     2474        1:?   1:lncRNA       0.879 
     2475        1:?   1:lncRNA       0.879 
     2476        1:?   1:lncRNA       0.879 
     2477        1:?   1:lncRNA       0.886 
     2478        1:?   1:lncRNA       0.834 
     2479        1:?   1:lncRNA       0.904 
     2480        1:?   1:lncRNA       0.834 
     2481        1:?   1:lncRNA       0.879 
     2482        1:?   1:lncRNA       0.834 
     2483        1:?   1:lncRNA       0.904 
     2484        1:?   1:lncRNA       0.879 
     2485        1:?   1:lncRNA       0.904 
     2486        1:?   1:lncRNA       0.834 
     2487        1:?   1:lncRNA       0.879 
     2488        1:?   1:lncRNA       0.904 
     2489        1:?   1:lncRNA       0.834 
     2490        1:?   1:lncRNA       0.834 
     2491        1:?   1:lncRNA       0.904 
     2492        1:?   1:lncRNA       0.904 
     2493        1:?   1:lncRNA       0.904 
     2494        1:?   1:lncRNA       0.904 
     2495        1:?   1:lncRNA       0.879 
     2496        1:?   1:lncRNA       0.879 
     2497        1:?   1:lncRNA       0.904 
     2498        1:?   1:lncRNA       0.904 
     2499        1:?   1:lncRNA       0.834 
     2500        1:?   1:lncRNA       0.834 
     2501        1:?   1:lncRNA       0.879 
     2502        1:?   1:lncRNA       0.879 
     2503        1:?   1:lncRNA       0.879 
     2504        1:?   1:lncRNA       0.879 
     2505        1:?   1:lncRNA       0.879 
     2506        1:?   1:lncRNA       0.879 
     2507        1:?   1:lncRNA       0.879 
     2508        1:?   1:lncRNA       0.879 
     2509        1:?   1:lncRNA       0.904 
     2510        1:?   1:lncRNA       0.879 
     2511        1:?   1:lncRNA       0.879 
     2512        1:?   1:lncRNA       0.904 
     2513        1:?   1:lncRNA       0.879 
     2514        1:?   1:lncRNA       0.879 
     2515        1:?   1:lncRNA       0.834 
     2516        1:?   1:lncRNA       0.834 
     2517        1:?   1:lncRNA       0.879 
     2518        1:?   1:lncRNA       0.879 
     2519        1:?   1:lncRNA       0.834 
     2520        1:?   1:lncRNA       0.879 
     2521        1:?   1:lncRNA       0.879 
     2522        1:?   1:lncRNA       0.879 
     2523        1:?   1:lncRNA       0.879 
     2524        1:?   1:lncRNA       0.879 
     2525        1:?   1:lncRNA       0.879 
     2526        1:?   1:lncRNA       0.904 
     2527        1:?   1:lncRNA       0.904 
     2528        1:?   1:lncRNA       0.904 
     2529        1:?   1:lncRNA       0.879 
     2530        1:?   1:lncRNA       0.904 
     2531        1:?   1:lncRNA       0.879 
     2532        1:?   1:lncRNA       0.879 
     2533        1:?   1:lncRNA       0.879 
     2534        1:?   1:lncRNA       0.879 
     2535        1:?   1:lncRNA       0.879 
     2536        1:?   1:lncRNA       0.834 
     2537        1:?   1:lncRNA       0.879 
     2538        1:?   1:lncRNA       0.834 
     2539        1:?   1:lncRNA       0.879 
     2540        1:?   1:lncRNA       0.834 
     2541        1:?   1:lncRNA       0.879 
     2542        1:?   1:lncRNA       0.879 
     2543        1:?   1:lncRNA       0.879 
     2544        1:?   1:lncRNA       0.834 
     2545        1:?   1:lncRNA       0.879 
     2546        1:?   1:lncRNA       0.879 
     2547        1:?   1:lncRNA       0.834 
     2548        1:?   1:lncRNA       0.834 
     2549        1:?   1:lncRNA       0.904 
     2550        1:?   1:lncRNA       0.834 
     2551        1:?   1:lncRNA       0.834 
     2552        1:?   1:lncRNA       0.879 
     2553        1:?   1:lncRNA       0.879 
     2554        1:?   1:lncRNA       0.834 
     2555        1:?   1:lncRNA       0.904 
     2556        1:?   1:lncRNA       0.879 
     2557        1:?   1:lncRNA       0.834 
     2558        1:?   1:lncRNA       0.879 
     2559        1:?   1:lncRNA       0.879 
     2560        1:?   1:lncRNA       0.904 
     2561        1:?   1:lncRNA       0.834 
     2562        1:?   1:lncRNA       0.834 
     2563        1:?   1:lncRNA       0.879 
     2564        1:?   1:lncRNA       0.834 
     2565        1:?   1:lncRNA       0.879 
     2566        1:?   1:lncRNA       0.834 
     2567        1:?   1:lncRNA       0.834 
     2568        1:?   1:lncRNA       0.834 
     2569        1:?   1:lncRNA       0.879 
     2570        1:?   1:lncRNA       0.834 
     2571        1:?   1:lncRNA       0.879 
     2572        1:?   1:lncRNA       0.904 
     2573        1:?   1:lncRNA       0.879 
     2574        1:?   1:lncRNA       0.879 
     2575        1:?   1:lncRNA       0.879 
     2576        1:?   1:lncRNA       0.879 
     2577        1:?   1:lncRNA       0.834 
     2578        1:?   1:lncRNA       0.834 
     2579        1:?   1:lncRNA       0.879 
     2580        1:?   1:lncRNA       0.879 
     2581        1:?   1:lncRNA       0.879 
     2582        1:?   1:lncRNA       0.904 
     2583        1:?   1:lncRNA       0.904 
     2584        1:?   1:lncRNA       0.879 
     2585        1:?   1:lncRNA       0.879 
     2586        1:?   1:lncRNA       0.834 
     2587        1:?   1:lncRNA       0.879 
     2588        1:?   1:lncRNA       0.834 
     2589        1:?   1:lncRNA       0.834 
     2590        1:?   1:lncRNA       0.879 
     2591        1:?   1:lncRNA       0.879 
     2592        1:?   1:lncRNA       0.879 
     2593        1:?   1:lncRNA       0.904 
     2594        1:?   1:lncRNA       0.834 
     2595        1:?   1:lncRNA       0.879 
     2596        1:?   1:lncRNA       0.904 
     2597        1:?   1:lncRNA       0.879 
     2598        1:?   1:lncRNA       0.879 
     2599        1:?   1:lncRNA       0.879 
     2600        1:?   1:lncRNA       0.879 
     2601        1:?   1:lncRNA       0.879 
     2602        1:?   1:lncRNA       0.879 
     2603        1:?   1:lncRNA       0.879 
     2604        1:?   1:lncRNA       0.904 
     2605        1:?   1:lncRNA       0.879 
     2606        1:?   1:lncRNA       0.879 
     2607        1:?   1:lncRNA       0.879 
     2608        1:?   1:lncRNA       0.834 
     2609        1:?   1:lncRNA       0.834 
     2610        1:?   1:lncRNA       0.879 
     2611        1:?   1:lncRNA       0.879 
     2612        1:?   1:lncRNA       0.904 
     2613        1:?   1:lncRNA       0.879 
     2614        1:?   1:lncRNA       0.904 
     2615        1:?   1:lncRNA       0.904 
     2616        1:?   1:lncRNA       0.834 
     2617        1:?   1:lncRNA       0.904 
     2618        1:?   1:lncRNA       0.879 
     2619        1:?   1:lncRNA       0.879 
     2620        1:?   1:lncRNA       0.879 
     2621        1:?   1:lncRNA       0.879 
     2622        1:?   1:lncRNA       0.879 
     2623        1:?   1:lncRNA       0.834 
     2624        1:?   1:lncRNA       0.834 
     2625        1:?   1:lncRNA       0.879 
     2626        1:?   1:lncRNA       0.879 
     2627        1:?   1:lncRNA       0.834 
     2628        1:?   1:lncRNA       0.879 
     2629        1:?   1:lncRNA       0.834 
     2630        1:?   1:lncRNA       0.834 
     2631        1:?   1:lncRNA       0.834 
     2632        1:?   1:lncRNA       0.834 
     2633        1:?   1:lncRNA       0.904 
     2634        1:?   1:lncRNA       0.904 
     2635        1:?   1:lncRNA       0.879 
     2636        1:?   1:lncRNA       0.834 
     2637        1:?   1:lncRNA       0.834 
     2638        1:?   1:lncRNA       0.834 
     2639        1:?   1:lncRNA       0.834 
     2640        1:?   1:lncRNA       0.834 
     2641        1:?   1:lncRNA       0.879 
     2642        1:?   1:lncRNA       0.879 
     2643        1:?   1:lncRNA       0.879 
     2644        1:?   1:lncRNA       0.834 
     2645        1:?   1:lncRNA       0.904 
     2646        1:?   1:lncRNA       0.879 
     2647        1:?   1:lncRNA       0.879 
     2648        1:?   1:lncRNA       0.834 
     2649        1:?   1:lncRNA       0.834 
     2650        1:?   1:lncRNA       0.834 
     2651        1:?   1:lncRNA       0.834 
     2652        1:?   1:lncRNA       0.879 
     2653        1:?   1:lncRNA       0.879 
     2654        1:?   1:lncRNA       0.879 
     2655        1:?   1:lncRNA       0.904 
     2656        1:?   1:lncRNA       0.879 
     2657        1:?   1:lncRNA       0.879 
     2658        1:?   1:lncRNA       0.834 
     2659        1:?   1:lncRNA       0.834 
     2660        1:?   1:lncRNA       0.879 
     2661        1:?   1:lncRNA       0.834 
     2662        1:?   1:lncRNA       0.834 
     2663        1:?   1:lncRNA       0.879 
     2664        1:?   1:lncRNA       0.834 
     2665        1:?   1:lncRNA       0.834 
     2666        1:?   1:lncRNA       0.904 
     2667        1:?   1:lncRNA       0.879 
     2668        1:?   1:lncRNA       0.904 
     2669        1:?   1:lncRNA       0.904 
     2670        1:?   1:lncRNA       0.834 
     2671        1:?   1:lncRNA       0.879 
     2672        1:?   1:lncRNA       0.879 
     2673        1:?   1:lncRNA       0.879 
     2674        1:?   1:lncRNA       0.879 
     2675        1:?   1:lncRNA       0.879 
     2676        1:?   1:lncRNA       0.904 
     2677        1:?   1:lncRNA       0.904 
     2678        1:?   1:lncRNA       0.904 
     2679        1:?   1:lncRNA       0.879 
     2680        1:?   1:lncRNA       0.904 
     2681        1:?   1:lncRNA       0.879 
     2682        1:?   1:lncRNA       0.879 
     2683        1:?   1:lncRNA       0.879 
     2684        1:?   1:lncRNA       0.834 
     2685        1:?   1:lncRNA       0.879 
     2686        1:?   1:lncRNA       0.879 
     2687        1:?   1:lncRNA       0.834 
     2688        1:?   1:lncRNA       0.834 
     2689        1:?   1:lncRNA       0.879 
     2690        1:?   1:lncRNA       0.879 
     2691        1:?   1:lncRNA       0.834 
     2692        1:?   1:lncRNA       0.904 
     2693        1:?   1:lncRNA       0.879 
     2694        1:?   1:lncRNA       0.879 
     2695        1:?   1:lncRNA       0.904 
     2696        1:?   1:lncRNA       0.904 
     2697        1:?   1:lncRNA       0.834 
     2698        1:?   1:lncRNA       0.904 
     2699        1:?   1:lncRNA       0.879 
     2700        1:?   1:lncRNA       0.904 
     2701        1:?   1:lncRNA       0.834 
     2702        1:?   1:lncRNA       0.879 
     2703        1:?   1:lncRNA       0.879 
     2704        1:?   1:lncRNA       0.879 
     2705        1:?   1:lncRNA       0.879 
     2706        1:?   1:lncRNA       0.904 
     2707        1:?   1:lncRNA       0.904 
     2708        1:?   1:lncRNA       0.879 
     2709        1:?   1:lncRNA       0.834 
     2710        1:?   1:lncRNA       0.904 
     2711        1:?   1:lncRNA       0.834 
     2712        1:?   1:lncRNA       0.879 
     2713        1:?   1:lncRNA       0.879 
     2714        1:?   1:lncRNA       0.879 
     2715        1:?   1:lncRNA       0.904 
     2716        1:?   1:lncRNA       0.886 
     2717        1:?   1:lncRNA       0.904 
     2718        1:?   1:lncRNA       0.879 
     2719        1:?   1:lncRNA       0.879 
     2720        1:?   1:lncRNA       0.879 
     2721        1:?   1:lncRNA       0.904 
     2722        1:?   1:lncRNA       0.879 
     2723        1:?   1:lncRNA       0.879 
     2724        1:?   1:lncRNA       0.834 
     2725        1:?   1:lncRNA       0.879 
     2726        1:?   1:lncRNA       0.904 
     2727        1:?   1:lncRNA       0.834 
     2728        1:?   1:lncRNA       0.879 
     2729        1:?   1:lncRNA       0.879 
     2730        1:?   1:lncRNA       0.886 
     2731        1:?   1:lncRNA       0.834 
     2732        1:?   1:lncRNA       0.904 
     2733        1:?   1:lncRNA       0.904 
     2734        1:?   1:lncRNA       0.904 
     2735        1:?   1:lncRNA       0.904 
     2736        1:?   1:lncRNA       0.834 
     2737        1:?   1:lncRNA       0.904 
     2738        1:?   1:lncRNA       0.834 
     2739        1:?   1:lncRNA       0.879 
     2740        1:?   1:lncRNA       0.879 
     2741        1:?   1:lncRNA       0.904 
     2742        1:?   1:lncRNA       0.834 
     2743        1:?   1:lncRNA       0.879 
     2744        1:?   1:lncRNA       0.834 
     2745        1:?   1:lncRNA       0.879 
     2746        1:?   1:lncRNA       0.904 
     2747        1:?   1:lncRNA       0.904 
     2748        1:?   1:lncRNA       0.879 
     2749        1:?   1:lncRNA       0.879 
     2750        1:?   1:lncRNA       0.879 
     2751        1:?   1:lncRNA       0.834 
     2752        1:?   1:lncRNA       0.879 
     2753        1:?   1:lncRNA       0.834 
     2754        1:?   1:lncRNA       0.904 
     2755        1:?   1:lncRNA       0.879 
     2756        1:?   1:lncRNA       0.879 
     2757        1:?   1:lncRNA       0.904 
     2758        1:?   1:lncRNA       0.904 
     2759        1:?   1:lncRNA       0.879 
     2760        1:?   1:lncRNA       0.904 
     2761        1:?   1:lncRNA       0.879 
     2762        1:?   1:lncRNA       0.879 
     2763        1:?   1:lncRNA       0.879 
     2764        1:?   1:lncRNA       0.879 
     2765        1:?   1:lncRNA       0.879 
     2766        1:?   1:lncRNA       0.904 
     2767        1:?   1:lncRNA       0.834 
     2768        1:?   1:lncRNA       0.834 
     2769        1:?   1:lncRNA       0.834 
     2770        1:?   1:lncRNA       0.834 
     2771        1:?   1:lncRNA       0.879 
     2772        1:?   1:lncRNA       0.879 
     2773        1:?   1:lncRNA       0.904 
     2774        1:?   1:lncRNA       0.904 
     2775        1:?   1:lncRNA       0.879 
     2776        1:?   1:lncRNA       0.879 
     2777        1:?   1:lncRNA       0.834 
     2778        1:?   1:lncRNA       0.904 
     2779        1:?   1:lncRNA       0.879 
     2780        1:?     2:mRNA       0.714 
     2781        1:?   1:lncRNA       0.834 
     2782        1:?   1:lncRNA       0.879 
     2783        1:?   1:lncRNA       0.904 
     2784        1:?   1:lncRNA       0.904 
     2785        1:?   1:lncRNA       0.834 
     2786        1:?   1:lncRNA       0.904 
     2787        1:?   1:lncRNA       0.904 
     2788        1:?   1:lncRNA       0.904 
     2789        1:?   1:lncRNA       0.879 
     2790        1:?   1:lncRNA       0.904 
     2791        1:?   1:lncRNA       0.879 
     2792        1:?   1:lncRNA       0.879 
     2793        1:?   1:lncRNA       0.834 
     2794        1:?   1:lncRNA       0.904 
     2795        1:?   1:lncRNA       0.834 
     2796        1:?   1:lncRNA       0.879 
     2797        1:?   1:lncRNA       0.879 
     2798        1:?   1:lncRNA       0.904 
     2799        1:?   1:lncRNA       0.879 
     2800        1:?   1:lncRNA       0.879 
     2801        1:?   1:lncRNA       0.879 
     2802        1:?   1:lncRNA       0.834 
     2803        1:?   1:lncRNA       0.879 
     2804        1:?   1:lncRNA       0.879 
     2805        1:?   1:lncRNA       0.904 
     2806        1:?   1:lncRNA       0.879 
     2807        1:?   1:lncRNA       0.879 
     2808        1:?   1:lncRNA       0.879 
     2809        1:?   1:lncRNA       0.834 
     2810        1:?   1:lncRNA       0.834 
     2811        1:?   1:lncRNA       0.834 
     2812        1:?   1:lncRNA       0.879 
     2813        1:?   1:lncRNA       0.834 
     2814        1:?   1:lncRNA       0.834 
     2815        1:?   1:lncRNA       0.879 
     2816        1:?   1:lncRNA       0.904 
     2817        1:?   1:lncRNA       0.904 
     2818        1:?   1:lncRNA       0.904 
     2819        1:?   1:lncRNA       0.834 
     2820        1:?   1:lncRNA       0.879 
     2821        1:?   1:lncRNA       0.904 
     2822        1:?   1:lncRNA       0.879 
     2823        1:?   1:lncRNA       0.834 
     2824        1:?   1:lncRNA       0.834 
     2825        1:?   1:lncRNA       0.904 
     2826        1:?   1:lncRNA       0.834 
     2827        1:?   1:lncRNA       0.879 
     2828        1:?   1:lncRNA       0.879 
     2829        1:?   1:lncRNA       0.879 
     2830        1:?   1:lncRNA       0.879 
     2831        1:?   1:lncRNA       0.834 
     2832        1:?   1:lncRNA       0.834 
     2833        1:?   1:lncRNA       0.834 
     2834        1:?   1:lncRNA       0.904 
     2835        1:?   1:lncRNA       0.904 
     2836        1:?   1:lncRNA       0.904 
     2837        1:?   1:lncRNA       0.879 
     2838        1:?   1:lncRNA       0.879 
     2839        1:?   1:lncRNA       0.834 
     2840        1:?   1:lncRNA       0.879 
     2841        1:?   1:lncRNA       0.904 
     2842        1:?   1:lncRNA       0.834 
     2843        1:?   1:lncRNA       0.904 
     2844        1:?   1:lncRNA       0.834 
     2845        1:?   1:lncRNA       0.834 
     2846        1:?   1:lncRNA       0.834 
     2847        1:?   1:lncRNA       0.879 
     2848        1:?   1:lncRNA       0.879 
     2849        1:?   1:lncRNA       0.834 
     2850        1:?   1:lncRNA       0.904 
     2851        1:?   1:lncRNA       0.879 
     2852        1:?   1:lncRNA       0.904 
     2853        1:?   1:lncRNA       0.879 
     2854        1:?   1:lncRNA       0.879 
     2855        1:?   1:lncRNA       0.879 
     2856        1:?   1:lncRNA       0.879 
     2857        1:?   1:lncRNA       0.904 
     2858        1:?   1:lncRNA       0.834 
     2859        1:?   1:lncRNA       0.879 
     2860        1:?   1:lncRNA       0.879 
     2861        1:?   1:lncRNA       0.904 
     2862        1:?   1:lncRNA       0.879 
     2863        1:?   1:lncRNA       0.834 
     2864        1:?   1:lncRNA       0.904 
     2865        1:?   1:lncRNA       0.879 
     2866        1:?   1:lncRNA       0.834 
     2867        1:?   1:lncRNA       0.879 
     2868        1:?   1:lncRNA       0.879 
     2869        1:?     2:mRNA       0.714 
     2870        1:?   1:lncRNA       0.834 
     2871        1:?   1:lncRNA       0.904 
     2872        1:?   1:lncRNA       0.834 
     2873        1:?   1:lncRNA       0.834 
     2874        1:?   1:lncRNA       0.879 
     2875        1:?   1:lncRNA       0.879 
     2876        1:?   1:lncRNA       0.879 
     2877        1:?   1:lncRNA       0.904 
     2878        1:?   1:lncRNA       0.904 
     2879        1:?   1:lncRNA       0.834 
     2880        1:?   1:lncRNA       0.834 
     2881        1:?   1:lncRNA       0.904 
     2882        1:?   1:lncRNA       0.834 
     2883        1:?   1:lncRNA       0.834 
     2884        1:?   1:lncRNA       0.904 
     2885        1:?   1:lncRNA       0.904 
     2886        1:?   1:lncRNA       0.879 
     2887        1:?   1:lncRNA       0.834 
     2888        1:?   1:lncRNA       0.834 
     2889        1:?   1:lncRNA       0.904 
     2890        1:?   1:lncRNA       0.879 
     2891        1:?   1:lncRNA       0.879 
     2892        1:?   1:lncRNA       0.904 
     2893        1:?   1:lncRNA       0.904 
     2894        1:?   1:lncRNA       0.879 
     2895        1:?   1:lncRNA       0.879 
     2896        1:?   1:lncRNA       0.904 
     2897        1:?   1:lncRNA       0.904 
     2898        1:?   1:lncRNA       0.904 
     2899        1:?   1:lncRNA       0.834 
     2900        1:?   1:lncRNA       0.904 
     2901        1:?   1:lncRNA       0.904 
     2902        1:?   1:lncRNA       0.879 
     2903        1:?   1:lncRNA       0.834 
     2904        1:?   1:lncRNA       0.834 
     2905        1:?   1:lncRNA       0.904 
     2906        1:?   1:lncRNA       0.834 
     2907        1:?   1:lncRNA       0.879 
     2908        1:?   1:lncRNA       0.834 
     2909        1:?   1:lncRNA       0.879 
     2910        1:?   1:lncRNA       0.834 
     2911        1:?   1:lncRNA       0.904 
     2912        1:?   1:lncRNA       0.879 
     2913        1:?   1:lncRNA       0.904 
     2914        1:?   1:lncRNA       0.879 
     2915        1:?   1:lncRNA       0.834 
     2916        1:?   1:lncRNA       0.879 
     2917        1:?   1:lncRNA       0.886 
     2918        1:?   1:lncRNA       0.834 
     2919        1:?   1:lncRNA       0.834 
     2920        1:?   1:lncRNA       0.834 
     2921        1:?   1:lncRNA       0.834 
     2922        1:?   1:lncRNA       0.879 
     2923        1:?   1:lncRNA       0.834 
     2924        1:?   1:lncRNA       0.904 
     2925        1:?   1:lncRNA       0.879 
     2926        1:?   1:lncRNA       0.904 
     2927        1:?   1:lncRNA       0.834 
     2928        1:?   1:lncRNA       0.879 
     2929        1:?   1:lncRNA       0.904 
     2930        1:?   1:lncRNA       0.834 
     2931        1:?   1:lncRNA       0.879 
     2932        1:?   1:lncRNA       0.834 
     2933        1:?   1:lncRNA       0.834 
     2934        1:?   1:lncRNA       0.886 
     2935        1:?   1:lncRNA       0.904 
     2936        1:?   1:lncRNA       0.834 
     2937        1:?   1:lncRNA       0.879 
     2938        1:?   1:lncRNA       0.904 
     2939        1:?   1:lncRNA       0.879 
     2940        1:?   1:lncRNA       0.904 
     2941        1:?   1:lncRNA       0.904 
     2942        1:?   1:lncRNA       0.879 
     2943        1:?   1:lncRNA       0.834 
     2944        1:?   1:lncRNA       0.834 
     2945        1:?   1:lncRNA       0.834 
     2946        1:?   1:lncRNA       0.834 
     2947        1:?   1:lncRNA       0.834 
     2948        1:?   1:lncRNA       0.879 
     2949        1:?   1:lncRNA       0.904 
     2950        1:?   1:lncRNA       0.834 
     2951        1:?   1:lncRNA       0.904 
     2952        1:?   1:lncRNA       0.834 
     2953        1:?   1:lncRNA       0.834 
     2954        1:?   1:lncRNA       0.834 
     2955        1:?   1:lncRNA       0.834 
     2956        1:?   1:lncRNA       0.904 
     2957        1:?   1:lncRNA       0.879 
     2958        1:?   1:lncRNA       0.879 
     2959        1:?   1:lncRNA       0.879 
     2960        1:?   1:lncRNA       0.834 
     2961        1:?   1:lncRNA       0.834 
     2962        1:?   1:lncRNA       0.879 
     2963        1:?   1:lncRNA       0.904 
     2964        1:?   1:lncRNA       0.834 
     2965        1:?   1:lncRNA       0.834 
     2966        1:?   1:lncRNA       0.879 
     2967        1:?   1:lncRNA       0.879 
     2968        1:?   1:lncRNA       0.879 
     2969        1:?   1:lncRNA       0.879 
     2970        1:?   1:lncRNA       0.904 
     2971        1:?   1:lncRNA       0.879 
     2972        1:?   1:lncRNA       0.834 
     2973        1:?   1:lncRNA       0.834 
     2974        1:?   1:lncRNA       0.834 
     2975        1:?   1:lncRNA       0.904 
     2976        1:?   1:lncRNA       0.904 
     2977        1:?   1:lncRNA       0.904 
